#Firmware: Speeduino 2023.06-dev
PriLevel,SecLevel,ThirdLevel,Trigger,Sync,Cycle,RefTime,ToothTime,Time
Flag,Flag,Flag,Flag,Flag,Flag,ms,ms,ms
1.0,0.0,0.0,0.0,1.0,1.0,979668.75,7.476,979668.75
0.0,0.0,0.0,0.0,1.0,1.0,979671.94,3.148,979671.94
1.0,0.0,0.0,0.0,1.0,1.0,979678.0,6.076,979678.0
0.0,0.0,0.0,0.0,1.0,1.0,979681.0,3.044,979681.0
1.0,0.0,0.0,0.0,1.0,1.0,979686.06,5.02,979686.06
0.0,0.0,0.0,0.0,1.0,1.0,979688.9,2.848,979688.9
1.0,0.0,0.0,0.0,1.0,1.0,979693.4,4.452,979693.4
0.0,0.0,0.0,0.0,1.0,1.0,979696.1,2.748,979696.1
1.0,0.0,0.0,0.0,1.0,1.0,979700.3,4.196,979700.3
0.0,0.0,0.0,0.0,1.0,1.0,979703.0,2.704,979703.0
1.0,0.0,0.0,0.0,1.0,1.0,979707.1,4.148,979707.1
0.0,0.0,0.0,0.0,1.0,1.0,979709.8,2.684,979709.8
1.0,0.0,0.0,0.0,1.0,1.0,979714.06,4.224,979714.06
0.0,0.0,0.0,0.0,1.0,1.0,979716.75,2.668,979716.75
1.0,0.0,0.0,0.0,1.0,1.0,979721.06,4.368,979721.06
0.0,0.0,0.0,0.0,1.0,1.0,979723.8,2.712,979723.8
1.0,0.0,0.0,0.0,1.0,1.0,979728.1,4.328,979728.1
0.0,0.0,0.0,0.0,1.0,1.0,979730.8,2.672,979730.8
1.0,0.0,0.0,0.0,1.0,1.0,979735.2,4.364,979735.2
0.0,0.0,0.0,0.0,1.0,0.0,980037.75,302.576,980037.75
1.0,0.0,0.0,0.0,1.0,0.0,980054.4,16.656,980054.4
0.0,0.0,0.0,0.0,1.0,0.0,980060.06,5.66,980060.06
1.0,0.0,0.0,0.0,1.0,0.0,980065.56,5.524,980065.56
0.0,0.0,0.0,0.0,1.0,0.0,980068.6,3.068,980068.6
1.0,0.0,0.0,0.0,1.0,0.0,980074.6,6.008,980074.6
0.0,0.0,0.0,0.0,1.0,0.0,980077.9,3.216,980077.9
1.0,0.0,0.0,0.0,1.0,0.0,980084.7,6.8,980084.7
0.0,0.0,0.0,0.0,1.0,1.0,980088.0,3.304,980088.0
1.0,0.0,0.0,0.0,1.0,1.0,980095.4,7.412,980095.4
0.0,0.0,0.0,0.0,1.0,1.0,980098.7,3.328,980098.7
1.0,0.0,0.0,0.0,1.0,1.0,980105.8,7.068,980105.8
0.0,0.0,0.0,0.0,1.0,1.0,980109.1,3.336,980109.1
1.0,0.0,0.0,0.0,1.0,1.0,980115.1,6.0,980115.1
0.0,0.0,0.0,0.0,1.0,1.0,980118.3,3.184,980118.3
1.0,0.0,0.0,0.0,1.0,1.0,980123.25,4.944,980123.25
0.0,0.0,0.0,0.0,1.0,1.0,980126.3,3.04,980126.3
1.0,0.0,0.0,0.0,1.0,1.0,980130.6,4.356,980130.6
0.0,0.0,0.0,0.0,1.0,1.0,980133.56,2.896,980133.56
1.0,0.0,0.0,0.0,1.0,1.0,980137.6,4.1,980137.6
0.0,0.0,0.0,0.0,1.0,1.0,980140.5,2.856,980140.5
1.0,0.0,0.0,0.0,1.0,1.0,980144.5,4.024,980144.5
0.0,0.0,0.0,0.0,1.0,1.0,980147.4,2.848,980147.4
1.0,0.0,0.0,0.0,1.0,1.0,980151.44,4.068,980151.44
0.0,0.0,0.0,0.0,1.0,1.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,2.864,980154.3
1.0,0.0,0.0,0.0,1.0,1.0,980158.5,4.212,980158.5
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
0.0,0.0,0.0,0.0,0.0,0.0,980154.3,-4.212,980154.3
MARK 001
1.0,0.0,0.0,0.0,0.0,1.0,980289.75,135.428,980289.75
0.0,0.0,0.0,0.0,0.0,1.0,980294.1,4.42,980294.1
1.0,0.0,0.0,0.0,0.0,1.0,980304.6,10.456,980304.6
0.0,0.0,0.0,0.0,0.0,1.0,980307.94,3.304,980307.94
1.0,0.0,0.0,0.0,0.0,1.0,980316.6,8.712,980316.6
0.0,0.0,0.0,0.0,0.0,1.0,980320.0,3.396,980320.0
1.0,0.0,0.0,0.0,0.0,1.0,980328.9,8.876,980328.9
0.0,0.0,0.0,0.0,0.0,1.0,980332.3,3.424,980332.3
1.0,0.0,0.0,0.0,0.0,1.0,980342.0,9.696,980342.0
0.0,0.0,0.0,0.0,0.0,1.0,980345.4,3.336,980345.4
1.0,0.0,0.0,0.0,0.0,1.0,980357.4,12.032,980357.4
0.0,0.0,0.0,0.0,0.0,1.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,980359.75,2.364,980359.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980359.75,0.0
