#Firmware: Speeduino 2023.05
PriLevel,SecLevel,ThirdLevel,Trigger,Sync,Cycle,RefTime,ToothTime,Time
Flag,Flag,Flag,Flag,Flag,Flag,ms,ms,ms
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16047.184,0.0
MARK 002
